Date,Open,High,Low,Close,Volume,Ticker
,HO=F,HO=F,HO=F,HO=F,HO=F,
2000-09-01,0.9850000143051147,0.9909999966621399,0.9704999923706055,0.9764000177383423,14679,HO
2000-09-05,0.9950000047683716,0.9980000257492065,0.9750000238418579,0.9797000288963318,17365,HO
2000-09-06,0.9850000143051147,1.0,0.9810000061988831,0.9965999722480774,18879,HO
2000-09-07,0.9900000095367432,1.0299999713897705,0.9879999756813049,1.0295000076293945,23851,HO
2000-09-08,1.0119999647140503,1.0199999809265137,0.9909999966621399,0.9948999881744385,23189,HO
2000-09-11,1.0049999952316284,1.069000005722046,1.0049999952316284,1.0498000383377075,19453,HO
2000-09-12,1.065000057220459,1.0759999752044678,1.031999945640564,1.0479999780654907,20280,HO
2000-09-13,1.0399999618530273,1.0420000553131104,1.0,1.010699987411499,21068,HO
2000-09-14,0.9975000023841858,1.0149999856948853,0.9804999828338623,1.0074000358581543,19287,HO
2000-09-15,1.0175000429153442,1.0479999780654907,1.0169999599456787,1.031000018119812,17450,HO
2000-09-18,1.0420000553131104,1.0479999780654907,1.0369999408721924,1.0420000553131104,11031,HO
2000-09-19,1.034999966621399,1.0360000133514404,1.002500057220459,1.0199999809265137,22518,HO
2000-09-20,1.0399999618530273,1.0449999570846558,1.0080000162124634,1.0184999704360962,14342,HO
2000-09-21,1.0099999904632568,1.0199999809265137,0.9940000176429749,1.0,19404,HO
2000-09-22,0.9980000257492065,1.0110000371932983,0.9520000219345093,0.9555000066757202,17141,HO
2000-09-25,0.9424999952316284,0.9514999985694885,0.9290000200271606,0.9399999976158142,18532,HO
2000-09-26,0.9509999752044678,0.9509999752044678,0.921500027179718,0.9350000023841858,20569,HO
2000-09-27,0.9449999928474426,0.9595000147819519,0.9409999847412109,0.9480000138282776,18751,HO
2000-09-28,0.9399999976158142,0.9409999847412109,0.9089999794960022,0.9129999876022339,16579,HO
2000-09-29,0.9240000247955322,0.9325000047683716,0.9100000262260437,0.9300000071525574,20194,HO
2000-10-02,0.949999988079071,0.9674999713897705,0.940500020980835,0.9605000019073486,16116,HO
2000-10-03,0.9524999856948853,0.9679999947547913,0.9449999928474426,0.9635000228881836,17236,HO
2000-10-04,0.9599999785423279,0.9700000286102295,0.9514999985694885,0.9634000062942505,15528,HO
2000-10-05,0.9470000267028809,0.953000009059906,0.9210000038146973,0.9272000193595886,20068,HO
2000-10-06,0.9369999766349792,0.9399999976158142,0.925000011920929,0.9330000281333923,17345,HO
